artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1021/acs.jpcc.6b10540	Photochemical Hydrogen Production of Ta <sub>2</sub> O <sub>5</sub> Nanotubes Decorated with NiO Nanoparticles by Modified Sputtering Deposition	Journal of Physical Chemistry C	GONCALVES, R. V. ; Wender, H ; Migowski, Pedro ; A.F. Feil ; EBERHARDT, DARIO ; BOITA, J. ; KHAN, S. ; G. Machado ; DUPONT, Jairton ; TEIXEIRA, Sérgio Ribeiro	A1	JOURNAL OF PHYSICAL CHEMISTRY. C
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1590/0366-69132017633652051	Dispersão e consolidação de zircônia dopada com WOx a partir do tungstato de zircônio e trietanolamina em meio aquoso	CERÂMICA	ANTUNES, M. ; ZORZI, J. E. ; MACHADO, G. ; PEROTTONI, C. A.	B3	
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.21839/jaar.2017.v2i1.47	Nanoparticle-assisted Polymerase Chain Reaction (NanoPCR): Optimization of PCR detection of Leifsonia xyli subsp. xyli by the addition of nanoparticles	Journal of Applied and Advanced Research	DANTAS, PATRÍCIA VIRGÍNIA PADILHA ; MELO, CAIO FIGUEIRÓ ; HOULLOU, LAUREEN MICHELLE ; Machado, Giovanna	Qualis nao identificado	Journal of Applied and Advanced Research
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1016/j.ijhydene.2017.05.080	Characterization and application of self-assembled thin films of polyelectrolytes/TiO 2 /CdSe for hydrogen production	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY	FARIA, A.C.R. ; VEBBER, M.C. ; DAL'ACQUA, N. ; GIOVANELA, M. ; Aguzzoli, C. ; PEREIRA, M.B. ; MACHADO, G. ; CRESPO, J.S.	A2	
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1007/s10570-017-1218-9	Control of properties of nanocomposites bio-based collagen and cellulose nanocrystals	Cellulose	RODRIGUES, ANA P. H. ; PEREIRA, IACI M. ; DE SOUZA, SÂMARA D. ; GIL, CAMILA S. BREY ; Machado, Giovanna ; CARVALHO, SANDHRA M. ; PEREIRA, FABIANO V. ; PAIVA, PAULO R. P. ; DE OLIVEIRA, LUIZ C. A. ; DE O. PATRICIO, PATRÍCIA S.	Qualis nao identificado	Cellulose
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1016/j.msec.2017.08.017	Functionalization of titanium dioxide nanotubes with biomolecules for biomedical applications	Materials Science & Engineering C-Materials for Biological Applications	OLIVEIRA, WESLLEY F. ; ARRUDA, ISABEL R.S. ; SILVA, GERMANA M.M. ; Machado, Giovanna ; COELHO, LUANA C.B.B. ; CORREIA, MARIA T.S.	Qualis nao identificado	Materials Science & Engineering C-Materials for Biological Applications
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.21577/0103-5053.20170201	Factorial Design Applied for Evaluation of Effect of Interactions among Precursors on the Thermal Decomposition Temperature of Montmorillonite/Poly(Methyl Methacrylate) Nanocomposites	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY	SANTANA, JOSEANE ; ARAUJO, RENNAN ; DE JESUS, FILIPE ; LIMA, KELLY ; Machado, Giovanna ; CRUZ, MARIA ; SARMENTO, VICTOR	B1	
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1155/2017/3647801	Anti-Inflammatory Activity of Babassu Oil and Development of a Microemulsion System for Topical Delivery	Evidence-based Complementary and Alternative Medicine	REIS, MYSRAYN Y. F. A. ; SANTOS, SIMONE M. DOS ; SILVA, DANIELLE R. ; SILVA, MÁRCIA V. ; CORREIA, MARIA TEREZA S. ; NAVARRO, DANIELA M. A. FERRAZ ; SANTOS, GEANNE K. N. ; HALLWASS, FERNANDO ; Bianchi, Otávio ; SILVA, ALEXANDRE G. ; MELO, JANAÍNA V. ; MATTOS, ALESSANDRA B. ; XIMENES, RAFAEL M. ; Machado, Giovanna ; SARAIVA, KARINA L. A.	Qualis nao identificado	Evidence-based Complementary and Alternative Medicine
artigoEmPeriodico	Giovanna Machado	2017	http://dx.doi.org/10.1016/j.jhin.2017.11.008	Staphylococcus aureus and Staphylococcus epidermidis infections on implants	JOURNAL OF HOSPITAL INFECTION	OLIVEIRA, WESLLEY F. ; SILVA, PRISCILA M.S. ; SILVA, RAYANE C.S. ; SILVA, GERMANA M.M. ; Machado, Giovanna ; COELHO, LUANA C.B.B. ; CORREIA, MARIA T.S.	Qualis nao identificado	JOURNAL OF HOSPITAL INFECTION
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1016/j.jece.2015.11.013	Removal of coliform bacteria from industrial wastewaters using polyelectrolytes/silver nanoparticles self-assembled thin films	Journal of Environmental Chemical Engineering	ZARPELON, FABIANA ; GALIOTTO, DEISE ; AGUZZOLI, CESAR ; CARLI, LARISSA NARDINI ; FIGUEROA, CARLOS ALEJANDRO ; BAUMVOL, ISRAEL JACOB RABIN ; Machado, Giovanna ; CRESPO, JANAINA DA SILVA ; Giovanela, Marcelo	B3	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1016/j.ejps.2015.12.006	Evaluation of photodynamic activity, photostability and in vitro drug release of zinc phthalocyanine-loaded nanocapsules	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	DE SOUZA, THIANE DEPRÁ ; ZIEMBOWICZ, FRANCIELI ISA ; MÜLLER, DEBORA FRIEDRICH ; LAUERMANN, SÂMERA CRISTINA ; KLOSTER, CARMEN LUISA ; SANTOS, ROBERTO CHRIST VIANNA ; LOPES, LEONARDO QUINTANA SOARES ; OURIQUE, ALINE FERREIRA ; Machado, Giovanna ; VILLETTI, MARCOS ANTONIO	A2	
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1016/j.apcatb.2016.04.021	Influence of the support on PtSn electrocatalysts behavior: ethanol electro-oxidation performance and in-situ ATR-FTIRS studies	Applied Catalysis. B, Environmental (Print)	LEAL DA SILVA, ELEN ; CUÑA, ANDRÉS ; RITA ORTEGA VEGA, MARIA ; RADTKE, CLAUDIO ; Machado, Giovanna ; TANCREDI, NESTOR ; DE FRAGA MALFATTI, CÉLIA	A1	APPLIED CATALYSIS. B, ENVIRONMENTAL (PRINT)
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1088/0957-4484/27/28/285401	Effects of the large distribution of CdS quantum dot sizes on the charge transfer interactions into TiO <sub>2</sub> nanotubes for photocatalytic hydrogen generation	NANOTECHNOLOGY	GONZÁLEZ-MOYA, JOHAN R ; GARCIA-BASABE, YUNIER ; ROCCO, MARIA LUIZA M ; PEREIRA, MARCELO B ; PRINCIVAL, JEFFERSON L ; ALMEIDA, LUCIANO C ; ARAÚJO, CARLOS M ; DAVID, DENIS G F ; DA SILVA, ANTONIO FERREIRA ; Machado, Giovanna	Qualis nao identificado	NANOTECHNOLOGY
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1021/acs.jpcc.6b04919	Effect of TiO <sub>2</sub> Nanoparticles on Polyaniline Films Electropolymerized at Different pH	Journal of Physical Chemistry C	FILHO, VALFRIDO F. L. ; Machado, Giovanna ; BATISTA, RONALDO JUNIO CAMPOS ; SOARES, JAQUELINE S ; DE OLIVEIRA, ALAN BARROS ; DE VASCONCELOS, CLAUDIA ; LINO, ANDRÉ A. ; MANHABOSCO, TAÍSE MATTE	A1	JOURNAL OF PHYSICAL CHEMISTRY. C
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1016/j.ijhydene.2016.07.238	Hydrogen production by photocatalytic water splitting using poly(allylamine hydrochloride)/poly(acrylic acid)/TiO2/copper chlorophyllin self-assembled thin films	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY	VEBBER, M.C. ; FARIA, A.C.R. ; DAL'ACQUA, N. ; BEAL, L.L. ; FETTER, G. ; MACHADO, G. ; GIOVANELA, M. ; CRESPO, J.S.	A2	
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1021/acs.jpcc.6b04262	Elucidating Anion Effect on Nanostructural Organization of Dicationic Imidazolium-Based Ionic Liquids	Journal of Physical Chemistry C	FRIZZO, CLARISSA P. ; BENDER, CAROLINE R. ; GINDRI, IZABELLE DE MELLO ; VILLETTI, MARCOS A. ; Machado, Giovanna ; BIANCHI, OTAVIO ; MARTINS, MARCOS A. P.	A1	JOURNAL OF PHYSICAL CHEMISTRY. C
artigoEmPeriodico	Giovanna Machado	2016	http://dx.doi.org/10.1016/j.ijhydene.2016.02.055	Photocatalytic reforming of aqueous formaldehyde with hydrogen generation over TiO2 nanotubes loaded with Pt or Au nanoparticles	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY	MARIA DALCIN FORNARI, ANA ; DE ARAUJO, MARIELE BRAMBILLA ; BERGAMIN DUARTE, CESAR ; Machado, Giovanna ; Teixeira, Sérgio R. ; WEIBEL, DANIEL EDUARDO	A2	
trabalhoCompletoEmCongresso	Giovanna Machado	2017		IN SITU ELECTROCHEMICAL SENSITIZATION OF Bi2S3 QDs ON TiO2 NANOTUBES FILMS WITH ENHANCED VISIBLE LIGHT PHOTOELECTROCHEMICAL CONVERSION	XVI SBPMAT	G. Machado; FREITAS, D. V. ; NAVARRO, M. ; Johan René González Moya ; SILVA, R. R. ; SOARES, T. A. S. ; OLIVEIRA, D. M. ; MANSUR, H. S.		
trabalhoCompletoEmCongresso	Giovanna Machado	2017		INFLUENCE OF NEW IONIC LIQUID BTDCVI MIXED IODIDE ELECTROLYTE ON THE PHOTOVOLTAIC PERFORMANCE OF DYE SENSITIZED SOLAR CELLS	XVI SBPMAT	SOARES, T. A. S. ; BARRETO, P. B. ; BEZERRA, Y. ; RICHELLE, I. ; Johan René González Moya ; BRENNO NETO, ; G. Machado		
trabalhoCompletoEmCongresso	Giovanna Machado	2017		CATALISADORES DE Co-Ru/SiO2 APLICADOS A SINTESE DE FISCHER-TROPSCH: COMPARAÇAO ENTRE SISTEMAS EM PO E ESTRUTURADO	19 CONGRESSO BRASILEIRO DE CATALISE E IX CONGRESSO MERCOSUL DE CATALISE	RIBEIRO, A. T. S. ; BEZERRA, V. V. ; BARTOLOMEU, R. A. ; MELO, R.S.F ; SILVA, A. O. ; G. Machado ; ALMEIDA, L. C.		
trabalhoCompletoEmCongresso	Giovanna Machado	2017		ESTUDOS DE VARIAVEIS DE PREPARAÇAO DE FILMES CATALITICOS DE TIO2 SUPORTADOS EM PET PARA FOTODEGRADAÇAO DO CORANTE REACTIVE BLACK 5	19 CONGRESSO BRASILEIRO DE CATALISE E IX CONGRESSO MERCOSUL DE CATALISE	RIBEIRO, L. N. ; FONSECA, A. C. ; G. Machado ; ALMEIDA, L. C.		
trabalhoCompletoEmCongresso	Giovanna Machado	2017		NANOESTRUTURADO DE TINB2O7: CONTROLE DA AREA SUPERFICIAL ESPECIFICA E AVALIAÇAO DOS EFEITOS SOBRE A FOTOGERAÇAO DE H2	19 CONGRESSO BRASILEIRO DE CATALISE E IX CONGRESSO MERCOSUL DE CATALISE	SOARES, T. A. S. ; HOLANDA, L. C. ; DUARTE, GIAN CARLOS SILVA ; ALMEIDA, L. C. ; G. Machado		
trabalhoCompletoEmCongresso	Giovanna Machado	2016		INFLUENCIA DE ACIDEZ DOS CATALISADORES A BASE DE COBALTO APLICADOS NA SINTESE DE FISCHER TROPSCH	XVI ENBEQ	ALMEIDA, LUCIANO COSTA ; RIBEIRO, A. T. S. ; BEZERRA, V. V. ; OLIVEIRA, L. C. F. ; G. Machado		
trabalhoCompletoEmCongresso	Giovanna Machado	2016		REUSO DE GARRAFA PET COMO SUBSTRATO PARA IMPREGNAÇAO DE FOTOCATALISADORES	CICAT 2016- XXV CONGRESSO IBEROAMERICANO DE CATALISIS	G. Machado; FONSECA, A ; ALMEIDA, L. C. ; RIBEIRO, L.N		
resumoExpandidoEmCongresso	Giovanna Machado	2018	SINTESE E CARACTERIZAÇAO DE OXIDOS DE Ti-Nb NANOTUBULARES APLICADOS COMO FOTOCATALIZADORES	CBECIMAT, 2018, FOZ DO IGUAÇU. 23 CONGRESSO BRASILEIRO DE ENGENHARIA E CIENCIAS DOS MATERIAIS	SOARES, T. A. S. ; ARAUJO, P. F. ; GONZÁLEZ-MOYA, JOHAN R ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2018	AVALIAÇAO DE DIFERENTES LIQUIDOS IONICO NO DESEMPENHO DE CELULAS FOTOVOLTAICAS SENSIBILIZADAS POR CORANTE	CBECIMAT, 2018, FOZ DO IGUAÇU. 23 CONGRESSO BRASILEIRO DE ENGENHARIA E CIÊNCIA DOS MATERIAIS	CRUZ, L. S. ; SOARES, T. A. S. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2018	EFFICIENCY CONVERSION IMPROVEMENT OF DSSCs THROUGH THE INTRODUCTION OF BENZOTHIAZOLE IN THE ELECTROLYTE	XVII BRAZIL MRS MEETING- SBPMAT, 2018, NATAL. XVII BRAZIL MRS MEETING- SBPMAT 2018	CRUZ, L. S. ; SOARES, T. A. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2018	PHOTOELECTROCHEMICAL DEGRADATION OF METHHYLENE BLUE DYE ON Ti/TiO2 NANOTUBES ELECTRODE	41 REUNIAL ANUAL DA SOCIEDADE BRASILEIRA DE QUIMICA, 2018, FOZ DO IGUAÇU. 41 REUNIAL ANUAL DA SOCIEDADE BRASILEIRA DE QUIMICA	Johan René González Moya ; SANTOS,I. M ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2018	Ti/TiO2 NANOTUBES ELECTRODES FPR PHOTOELECTROCHEMICAL DEGRADATION OF METHYLENE BLUE DYE FOR WATER TREATMENT	ACS BOSTON, 2018, BOSTON. ACS BOSTON	Johan René González Moya ; SANTOS, I. ; DARES, C. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2017	CHARGE TRANSFER INTERACTIONS IN TIO2/CDS AND TIO2/AU PHOTOANODE SYSTEMS FOR HYDROGEN GENERATION BY SOLAR ENERGY	IUPAC 2017, 2017, SAO PAULO. IUPAC2017	Johan René González Moya ; GALVAO, R. ; SOARES, T. A. S. ; OLIVEIRA, D. M. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2017	ASSEMBLY OF NANOSTRUCTURED SYSTEMS CONTAING GOLD AND TIO2 I	IUPAC 2017, 2017, SAO PAULO. IUPAC2017	GALVAO, R. ; CAMPOS, C. F. S. ; SILVA, G. M. M. E. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2017	IMPACT OF ELECTRON TRANSFER ON PHOTOCATALYST TIO2/BIVO4 SENSITIZED WITH AU NANOPARTICLES SYSTEM FOR Z SCHEME HYDROGEN GENERATION	IUPAC 2017, 2017, SAO PAULO. IUPAC2017	GONCALVES, H. B. ; Johan René González Moya ; COSTA, J. C. S. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2017	AÇAO DO OLEO ESSENCIAL DE TETRAGASTRIS CATUABA (BURSERACEAE) SOBRE A PRODUÇAO DE BIOFILMES BACTERIANOS FORMADOS POR LISTERIA MONOCYTOGENES E EENTEROCOCCUS FAECALIS	9 SIMPOSIO BRASILEIRO DE OLEOS ESSENCIAIS, 2017, CAXIAS DO SUL. 9 SIMPOSIO BRASILEIRO DE OLEOS ESSENCIAIS- SBOE	G. Machado; SILVA, RAYANE C.S. ; ARRUDA, ISABEL R.S. ; MALAFAIA, C. B.		
resumoExpandidoEmCongresso	Giovanna Machado	2016	SYNTHESIS AND CHARACTERIZATION OF TITANIA NANOTUBES AND GOLD NANOPARTICLES NANOCOMPOSITES FOR HYDROGEM PRODUCTION IMPROVEMENT	XIV BRAZIL MRS MEETING- SBPMAT, 2016, CAMPINAS. XIV BRAZIL MRS MEETING- SBPMAT	GALVAO, R. ; SILVA, G. M. M. E. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2016	Correlação entre a Atividades Fotocatalitica e a Fotoluminiscencia em Sistemas nanoestruturados TiO2/CdSe	22° CONGRESSO BRASILEIRO DE ENGENHARIA EM CIENCIA DOS MATERIAIS, 2016, NATAL. 22° CONGRESSO BRASILEIRO DE ENGENHARIA EM CIENCIA DOS MATERIAIS	TAVARES, F. A. L. ; Johan René González Moya ; GALVAO, R. ; G. Machado		
resumoExpandidoEmCongresso	Giovanna Machado	2016	SISTEMAS HIBRIDOS DE NANOTUBOS DE TiO2 SENSIBILIZADOS COM NANOPARTICULAS DE OURO PARA PRODUÇÃO DE H2	22° CONGRESSO BRASILEIRO DE ENGENHARIA E CIENCIA DOS MATERIAIS, 2016, NATAL. 22° CONGRESSO BRASILEIRO DE ENGENHARIA E CIENCIA DOS MATERIAIS	GALVAO, R. ; SILVA, G. M. M. E. ; G. Machado		
artigoEmPeriodico	Joanna Elzbieta Kulesza	2019	http://dx.doi.org/10.1039/c8nj06420b	Rapid and efficient electrochemical synthesis of a zinc-based nano-MOF for Ibuprofen adsorption	NEW JOURNAL OF CHEMISTRY	DE LIMA NETO, OTÁVIO JOSÉ ; FRÓS, ALLANA CHRISTINA DE OLIVEIRA ; BARROS, BRÁULIO SILVA ; DE FARIAS MONTEIRO, ARTHUR FELIPE ; KULESZA, JOANNA	A2	NEW JOURNAL OF CHEMISTRY (1987)
artigoEmPeriodico	Joanna Elzbieta Kulesza	2019	http://dx.doi.org/10.1016/j.ica.2019.04.031	Selective adsorption of BTEX on calixarene-based molecular coordination network determined by 13C NMR spectroscopy	INORGANICA CHIMICA ACTA	DE OLIVEIRA FRÓS, ALLANA CHRISTINA ; DE OLIVEIRA, MARIA ALAIDE ; MACÊDO SOARES, ANTONIA ALICE ; HALLWASS, FERNANDO ; CHOJNACKI, JAROSLAW ; BARROS, BRÁULIO SILVA ; Júnior, Severino Alves ; KULESZA, JOANNA	Qualis nao identificado	INORGANICA CHIMICA ACTA
artigoEmPeriodico	Joanna Elzbieta Kulesza	2019	http://dx.doi.org/10.1016/j.matchemphys.2019.121737	Coordination polymer-derived CuO catalysts for oxidative degradation of methylene blue	MATERIALS CHEMISTRY AND PHYSICS	SILVA JUNIOR, O.J. ; MONTEIRO, A.F.F. ; OLIVEIRA, J.B.L. ; ARAÚJO, A.M.U. ; SILVA, D.G. ; KULESZA, J. ; BARROS, B.S.	A2	
artigoEmPeriodico	Joanna Elzbieta Kulesza	2018	http://dx.doi.org/10.1039/c7nj04625a	Solid-state tunable photoluminescence in Gadolinium-Organic Frameworks: effect of the Eu3+ content and co-doping with Tb3+	NEW JOURNAL OF CHEMISTRY	DO NASCIMENTO, JARLEY FAGNER SILVA ; DE ARAÚJO, ANTONIO MARCOS URBANO ; KULESZA, JOANNA ELZBIETA ; DE FARIAS MONTEIRO, ARTHUR FELIPE ; Júnior, Severino Alves ; BARROS, BRÁULIO	A2	NEW JOURNAL OF CHEMISTRY (1987)
artigoEmPeriodico	Joanna Elzbieta Kulesza	2018	http://dx.doi.org/10.1002/slct.201801423	Metal-Organic Framework Nanocrystals	ChemistrySelect	BARROS, BRÁULIO SILVA ; DE'LIMA'NETO, OTÁVIO JOSÉ ; DE'OLIVEIRA'FRÓS, ALLANA CHRISTINA ; KULESZA, JOANNA	Qualis nao identificado	ChemistrySelect
artigoEmPeriodico	Joanna Elzbieta Kulesza	2017	http://dx.doi.org/10.1016/j.matchemphys.2017.01.024	Influence of synthesis time on the microstructure and photophysical properties of Gd-MOFs doped with Eu3+	MATERIALS CHEMISTRY AND PHYSICS	DO NASCIMENTO, JARLEY FAGNER SILVA ; BARROS, BRÁULIO SILVA ; KULESZA, JOANNA ; DE OLIVEIRA, JOÃO BOSCO LUCENA ; PEREIRA LEITE, ANA KARINA ; DE OLIVEIRA, ROSIVÂNIA SILVA	A2	
artigoEmPeriodico	Joanna Elzbieta Kulesza	2017	http://dx.doi.org/10.1016/j.jssc.2017.04.002	Structural and spectroscopic investigation of new luminescent hybrid materials based on calix[4]arene-tetracarboxylate and Ln 3+ ions (Ln = Gd, Tb or Eu)	Journal of Solid State Chemistry (Print)	VIANA, R.S. ; OLIVEIRA, C.A.F. ; CHOJNACKI, J. ; BARROS, B.S. ; ALVES-JR, S. ; KULESZA, J.	B1	JOURNAL OF SOLID STATE ELECTROCHEMISTRY (PRINT)
artigoEmPeriodico	Joanna Elzbieta Kulesza	2017	http://dx.doi.org/10.1016/j.ceramint.2017.03.160	Tunable photoluminescence of nanostructured LaPO 4 :Eu 3+ /Tb 3+ synthesized via a microwave-assisted ethylene glycol route	CERAMICS INTERNATIONAL	DE OLIVEIRA, R.S. ; DE BRITO, B.S. ; KULESZA, J. ; ALVES-JR, S. ; BARROS, B.S.	A1	
artigoEmPeriodico	Joanna Elzbieta Kulesza	2017	http://dx.doi.org/10.1590/1980-5373-mr-2016-1015	Modulator Effect of Acetic Acid on the Morphology of Luminescent Mixed Lanthanide- Organic Frameworks	MATERIALS RESEARCH	LEITE, ANA KARINA PEREIRA ; BARROS, BRÁULIO SILVA ; KULESZA, JOANNA ; NASCIMENTO, JARLEY FAGNER SILVA DO ; MELO, DULCE MARIA DE ARAÚJO ; OLIVEIRA, ANGELO ANDERSON SILVA DE	B1	
artigoEmPeriodico	Joanna Elzbieta Kulesza	2016	http://dx.doi.org/10.1080/10610278.2015.1093631	Experimental and computational studies of the binding properties of lower rim tetra- and di-substituted calix[4]arene amide derivatives with metal ions	SUPRAMOLECULAR CHEMISTRY	MARCOS, PAULA M. ; FONSECA, JOEL D. ; PROENÇA, CARLA S. ; ASCENSO, JOSÉ R. ; BERNARDINO, RAUL J. ; KULESZA, JOANNA ; BOCHENSKA, MARIA	Qualis nao identificado	SUPRAMOLECULAR CHEMISTRY
resumoExpandidoEmCongresso	Joanna Elzbieta Kulesza	2017	Síntese e caracterização de polímero de coordenação à base de calix[4]areno modificado e sua utilização na adsorção de BTEX	II Mostra de Engenharia de Materiais da UFPE, 2018, Recife. Anais da II Mostra de Engenharia de Materiais da UFPE.. Recife: Even3	OLIVEIRA, M. A. ; Joanna Elzbieta Kulesza ; FROS., A. C. O. ; Barros, B. S.		
resumoExpandidoEmCongresso	Joanna Elzbieta Kulesza	2017	Síntese eletroquímica da MOF Cu-BDC e seu potencial como carreador de fármaco	II Mostra de Engenharia de Materiais da UFPE, 2018, Recife. Anais da II Mostra de Engenharia de Materiais da UFPE. Recife: Even3	FONSECA, J. D. S. ; Joanna Elzbieta Kulesza ; Barros, B. S. ; MONTEIRO, A. F. F.		
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2019	http://dx.doi.org/10.1016/j.molliq.2018.11.084	Preparation and characterization of polypyrrole/organophilic montmorillonite nanofibers obtained by electrospinning	JOURNAL OF MOLECULAR LIQUIDS	JÚNIOR, LINDEMBERGUE P.C. ; SILVA, DÁFENES B.R. DOS S. ; DE AGUIAR, MAURÍCIO F. ; de Melo, Celso P. ; ALVES, KLEBER G.B.	B1	JOURNAL OF MOLECULAR LIQUIDS (PRINT)
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2018	http://dx.doi.org/10.1590/1980-5373-mr-2017-0779	Study on Effect of EAFD Particulate Reinforcement in AA7075 Aluminum Matrix Composites	Materials Research-Ibero-american Journal of Materials	ALVES, E. O. ; AMARO, D. R. A. ; SILVA, E. C. O. ; ARAUJO FILHO, O. O. ; ALVES, K. G. B	Qualis nao identificado	Materials Research-Ibero-american Journal of Materials
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2018	http://dx.doi.org/10.1016/j.molliq.2018.10.087	Preparation and characterization of nanofibers of polyvinyl alcohol/polyaniline-montmorillonite clay	JOURNAL OF MOLECULAR LIQUIDS	SILVA, DÁFENES B.R. DOS S. ; JÚNIOR, LINDEMBERGUE P.C. ; DE AGUIAR, MAURÍCIO F. ; de Melo, Celso P. ; ALVES, KLEBER G.B.	B1	JOURNAL OF MOLECULAR LIQUIDS (PRINT)
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2018		Polimerização da Anilina com Argila Montmorilonita Modificada e Avaliação da Condutividade do Nanocompósito Produzido	CIENTEC: Revista de ciência,tecnologia e humanidades do IFPE	COSTA JUNIOR, L. P. ; SILVA, D. B. R. S. ; AGUIAR, M. F. ; ALVES, K.G.B.	B5	CIENTEC: REVISTA DE CIÊNCIA,TECNOLOGIA E HUMANIDADES DO IFPE
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2018	http://dx.doi.org/10.1016/j.molliq.2018.09.066	Multifunctional polyaniline hybrid nanofiber with YVO4 (Er2%;Yb8%)	JOURNAL OF MOLECULAR LIQUIDS	DE LIMA, A.R.F. ; DE MELO, E.F. ; MELO, C.P. ; ALVES, K.G.B.	B1	JOURNAL OF MOLECULAR LIQUIDS (PRINT)
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2016	http://dx.doi.org/10.1515/epoly-2015-0229	Solvent-fractionated sugar cane bagasse lignin: structural characteristics and electro-spinnability	E-Polymers	LEITE, ROGÉRIO ; DE ALMEIDA, YÊDA MEDEIROS B. ; SARMENTO, SANDRA MARIA ; ALVES, KLEBER G.B. ; DE MELO, ETELINO FEIJÓ ; SOUTO-MAIOR, ROSA MARIA	B1	E-POLYMERS
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2016	http://dx.doi.org/10.4028/www.scientific.net/MSF.869.982	Synthesis of ZnO Nanoparticles Doped with Cobalt: Influence of Doping on the Magnetic and Fluorescent Properties	Materials Science Forum (Online)	SUGAHARA, HENRIQUE J. ; de Melo, Etelino F. ; de Melo, Celso P. ; ALVES, KLEBER G.B.	Qualis nao identificado	Materials Science Forum (Online)
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2016	http://dx.doi.org/10.4028/www.scientific.net/MSF.869.663	Study of the Efficiency of Ag-SiO<sub>2</sub> Nanoparticles as Additives in Anticorrosion Coatings	Materials Science Forum (Online)	PLETSCH, RÔMULO DE O. ; ALVES, KLEBER G.B. ; VIEIRA, MAGDA R.S. ; de Melo, Celso P. ; BOUCHONNEAU, NADÈGE S.	Qualis nao identificado	Materials Science Forum (Online)
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		NANOFIBRA MULTIFUNCIONAL DE POLIANILINA/YVO4(Er2%;Yb8%)	14 Congresso Brasileiro de Polímeros	LIMA, A. R. ; ALVES, K. G. B		
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		PREPARAÇÃO E CARACTERIZAÇÃO DE NANOFIBRAS DE ÁLCOOL POLIVINÍLICO/POLIANILINA-ARGILA MONTMORILONITA	14º Congresso Brasileiro de Polímeros	AGUIAR, M. F. ; COSTA JUNIOR, L. P. ; SILVA, D. B. R. S. ; ALVES, K. G. B		
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		SÍNTESE E CARACTERIZAÇÃO DE NANOFIBRAS DE PVA/POLIPIRROL-ARGILA MONTMORILONITA	14 Congresso Brasileiro de Polímeros	AGUIAR, M. F. ; COSTA JUNIOR, L. P. ; SILVA, D. B. R. S. ; ALVES, K. G. B		
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		SÍNTESE E CARACTERIZAÇÃO DE NANOFIBRAS POLIPIRROL/NANOPARTÍCULAS DE PRATA	14 Congresso Brasileiro de Polímeros	VALENCA, B. A. A. ; AGUIAR, M. F. ; SILVA, D. B. R. S. ; COSTA JUNIOR, L. P. ; ALVES, K. G. B		
